student_id,age,gender,ethnicity,grade_level,gpa,prev_year_gpa,attendance_rate,prev_year_attendance,math_score,reading_score,disciplinary_incidents,days_suspended,extracurricular_activities,credits_earned,credits_attempted,free_reduced_lunch,parent_education,special_education,english_learner,gifted_talented,school_changes,dropped_out
STU000902,16,F,Asian,11,3.39,3.66,0.928,0.913,553,779,0,0,2,69,70,1,Bachelor+,0,0,0,1,1
STU000903,18,F,Hispanic,12,2.35,2.18,1.0,0.933,484,447,1,3,1,73,74,0,High School,0,0,1,3,0
STU000904,17,M,Black,12,1.5,1.25,0.948,0.916,415,364,5,5,0,73,80,0,High School,0,0,0,1,0
STU000905,14,M,Black,9,2.33,2.3,1.0,1.0,399,405,0,0,2,55,55,1,Some College,0,0,0,0,0
STU000906,17,F,Hispanic,12,4.0,4.0,0.984,1.0,716,634,0,0,1,72,72,0,High School,1,0,0,1,0
STU000907,17,F,Black,12,1.7,1.35,0.927,0.917,414,471,1,2,0,75,76,1,Bachelor+,1,1,0,0,0
STU000908,18,M,Other,12,2.25,2.37,0.96,0.899,421,486,0,0,0,75,76,0,Some College,0,0,1,0,0
STU000909,15,F,Hispanic,10,3.86,3.89,0.875,0.824,557,671,0,0,1,63,63,0,Bachelor+,0,0,0,0,1
STU000910,16,F,Asian,11,3.32,2.96,0.996,1.0,505,679,1,0,1,63,66,1,High School,0,0,0,0,0
STU000911,18,F,White,12,0.48,0.4,0.965,0.916,389,356,2,4,2,72,76,0,High School,0,0,0,1,1
STU000912,17,F,Asian,12,2.53,2.41,0.952,1.0,458,460,0,0,2,73,74,0,Bachelor+,0,0,0,0,0
STU000913,18,M,Hispanic,12,0.0,0.23,0.851,0.938,274,246,4,0,3,73,77,1,High School,1,0,0,0,1
STU000914,18,M,White,12,1.21,1.5,0.931,0.855,397,342,4,4,4,71,75,0,High School,0,0,0,0,1
STU000915,17,F,Black,12,1.85,1.67,0.887,0.884,411,442,1,1,0,69,70,0,Less than HS,0,0,0,0,0
STU000916,14,F,Hispanic,9,2.69,2.51,0.732,0.77,497,616,0,0,1,51,52,0,Some College,1,1,0,0,0
STU000917,14,M,White,9,3.81,3.82,0.945,0.995,601,596,1,0,1,57,58,1,Some College,0,0,0,0,1
STU000918,14,M,White,9,2.78,2.69,1.0,0.903,537,480,2,2,2,54,57,0,Less than HS,0,0,0,0,0
STU000919,17,M,White,12,0.95,1.34,0.669,0.653,327,345,3,6,1,73,77,0,High School,0,1,0,1,0
STU000920,16,F,White,11,2.22,2.53,0.924,0.964,485,473,1,0,1,65,67,1,Some College,0,0,0,1,0
STU000921,14,F,Hispanic,9,2.85,3.15,0.926,0.84,478,604,1,2,0,52,55,1,Bachelor+,0,0,0,1,1
STU000922,14,F,Other,9,3.36,3.85,0.904,0.882,623,586,0,0,2,57,57,1,Some College,0,0,0,2,0
STU000923,18,M,White,12,0.0,0.18,0.846,0.912,293,249,3,3,2,72,75,1,Less than HS,1,0,0,0,0
STU000924,14,F,Hispanic,9,1.94,2.39,0.823,0.801,389,471,0,0,0,54,56,0,Less than HS,0,0,0,0,0
STU000925,15,F,Hispanic,10,2.97,2.58,0.896,0.8,509,526,1,2,1,59,60,1,High School,0,1,1,0,0
STU000926,17,F,Hispanic,12,2.25,2.21,0.787,0.784,503,502,2,6,1,75,79,0,Bachelor+,0,0,0,0,0
STU000927,15,F,White,10,3.83,4.0,0.845,0.854,603,508,0,0,1,61,63,1,Some College,1,0,0,0,0
STU000928,16,F,Hispanic,11,3.98,3.66,0.854,0.971,656,684,0,0,2,63,63,1,Some College,0,0,0,0,0
STU000929,16,F,Hispanic,11,3.0,2.82,0.957,0.969,561,538,0,0,2,63,64,0,Bachelor+,0,0,1,0,0
STU000930,16,M,Hispanic,11,2.82,2.7,0.818,0.829,546,550,2,2,2,65,69,1,High School,0,1,1,0,1
STU000931,18,F,Hispanic,12,0.45,0.91,0.892,0.892,358,293,1,1,0,72,73,1,Some College,1,0,0,0,0
STU000932,16,M,White,11,2.92,3.57,1.0,0.963,526,489,1,1,2,68,70,0,High School,0,0,0,1,0
STU000933,16,M,Other,11,1.79,1.5,0.885,0.815,385,371,3,3,1,63,67,0,Less than HS,0,0,1,0,0
STU000934,14,M,Asian,9,3.05,3.37,0.929,0.921,545,512,0,0,2,57,57,1,Bachelor+,1,0,1,0,1
STU000935,14,F,Hispanic,9,0.98,0.72,0.915,0.843,317,402,0,0,1,56,58,0,High School,0,0,0,0,0
STU000936,18,M,Hispanic,12,1.72,1.25,0.87,0.933,440,414,2,6,1,74,78,0,Some College,1,1,0,0,1
STU000937,18,F,Black,12,2.75,2.9,0.976,0.889,615,583,1,0,3,73,75,0,Bachelor+,0,0,0,3,0
STU000938,16,M,Black,11,3.42,3.16,0.955,1.0,577,641,0,0,1,65,66,0,High School,0,0,0,1,0
STU000939,16,M,Other,11,2.5,2.72,1.0,0.943,470,457,2,6,2,67,70,0,High School,0,0,0,0,0
STU000940,14,M,Hispanic,9,3.24,2.98,0.943,0.829,485,570,0,0,1,52,52,0,Less than HS,0,0,0,0,0
STU000941,15,M,White,10,2.49,1.84,0.879,0.86,507,450,2,0,3,62,66,0,High School,0,0,0,0,1
STU000942,14,F,Black,9,4.0,3.94,1.0,1.0,624,671,0,0,2,57,57,0,High School,0,0,0,0,0
STU000943,14,F,White,9,2.65,2.41,0.811,0.857,526,456,2,0,0,51,53,1,Some College,0,0,0,0,1
STU000944,17,F,Hispanic,12,3.16,3.52,1.0,0.946,614,592,2,2,1,74,78,0,Some College,0,0,1,0,0
STU000945,15,F,White,10,1.33,1.54,0.789,0.798,409,348,3,3,1,63,68,1,Some College,0,0,0,0,1
STU000946,18,F,White,12,1.44,1.42,0.926,0.89,407,454,2,2,2,75,77,0,Bachelor+,1,0,0,0,0
STU000947,15,F,Other,10,3.03,3.15,0.911,0.895,630,589,2,2,0,59,62,1,Bachelor+,0,1,0,0,0
STU000948,16,F,White,11,3.01,2.95,0.872,0.877,511,589,1,2,0,69,70,0,High School,0,0,0,0,0
STU000949,16,F,Hispanic,11,3.34,3.29,0.932,1.0,605,643,3,6,1,65,70,1,Bachelor+,0,0,0,0,0
STU000950,18,F,White,12,1.32,1.24,0.87,0.965,428,351,3,9,1,70,73,1,High School,0,1,0,0,1
STU000951,18,F,White,12,2.02,1.63,0.937,0.958,525,438,2,2,2,73,76,0,High School,0,0,0,3,0
STU000952,17,F,Black,12,4.0,3.9,0.958,0.948,557,622,0,0,1,73,73,0,Some College,0,0,0,0,0
STU000953,14,F,White,9,3.0,3.05,0.963,0.924,457,423,1,0,2,57,59,0,Less than HS,0,0,0,0,0
STU000954,15,M,White,10,1.7,1.52,0.945,0.945,444,442,1,1,2,57,59,0,Bachelor+,0,0,0,0,0
STU000955,14,M,Hispanic,9,3.23,2.86,0.844,0.836,562,563,3,9,2,57,61,1,Bachelor+,0,0,0,2,1
STU000956,16,F,Hispanic,11,3.47,3.95,0.965,1.0,571,596,1,1,2,63,65,1,Some College,0,0,0,0,0
STU000957,18,F,Hispanic,12,0.66,0.74,0.771,0.883,326,287,5,15,3,75,82,0,High School,0,0,0,0,0
STU000958,16,M,Black,11,2.2,2.27,1.0,0.993,359,411,4,12,3,65,71,1,Bachelor+,0,1,0,0,1
STU000959,17,M,White,12,0.76,1.03,0.856,0.952,324,297,0,0,1,72,72,1,Some College,1,0,0,2,1
STU000960,18,F,White,12,2.86,3.18,0.845,0.864,534,506,1,0,1,75,76,0,High School,1,0,0,0,0
STU000961,18,F,White,12,1.85,1.89,0.782,0.756,432,371,1,2,1,73,75,0,Bachelor+,0,0,0,1,1
STU000962,16,M,Black,11,2.06,2.32,0.939,1.0,517,473,0,0,2,66,68,0,High School,0,0,0,0,0
STU000963,14,F,Other,9,1.43,1.62,0.817,0.775,390,417,4,8,1,56,61,1,High School,0,0,1,0,0
STU000964,14,F,White,9,2.58,2.11,0.877,0.912,538,521,1,0,3,56,58,1,Some College,0,0,0,0,1
STU000965,18,M,Black,12,2.58,2.29,0.957,0.975,490,494,1,3,3,69,71,1,Some College,0,0,0,0,1
STU000966,14,F,White,9,3.36,3.58,0.945,0.916,612,616,0,0,3,52,53,0,Bachelor+,1,0,0,0,0
STU000967,17,M,Black,12,3.36,3.17,0.907,0.886,625,574,1,0,1,70,71,1,Bachelor+,0,0,0,0,0
STU000968,16,M,Black,11,2.12,2.03,0.937,0.92,436,487,1,2,2,65,68,1,Less than HS,0,1,0,0,1
STU000969,14,M,White,9,1.9,2.11,0.853,0.898,432,486,1,2,2,55,58,1,Some College,0,0,0,0,1
STU000970,16,F,White,11,1.36,1.41,0.804,0.747,380,446,2,2,2,64,66,1,Bachelor+,0,0,0,0,0
STU000971,18,M,Hispanic,12,1.23,0.81,0.819,0.786,368,426,3,3,2,72,76,0,Some College,1,0,1,0,1
STU000972,15,F,Black,10,3.54,3.94,0.947,0.994,572,595,0,0,4,60,60,0,Bachelor+,1,0,0,0,0
STU000973,14,M,White,9,1.91,1.97,0.923,0.91,420,465,1,3,2,54,55,0,Some College,0,0,1,0,0
STU000974,18,F,Hispanic,12,1.55,1.5,0.887,0.907,376,475,2,0,1,69,72,1,Less than HS,0,0,0,1,1
STU000975,18,F,Asian,12,2.01,2.34,0.874,0.943,496,390,3,6,1,73,77,1,High School,0,0,0,0,1
STU000976,14,M,White,9,2.85,3.23,0.875,0.89,498,543,1,2,0,56,59,0,High School,0,0,0,0,1
STU000977,14,F,White,9,3.0,3.03,0.907,0.98,525,514,1,0,1,52,54,0,High School,0,0,0,0,0
STU000978,16,F,Hispanic,11,3.24,3.36,0.972,0.928,619,568,0,0,0,69,71,0,Bachelor+,0,0,0,3,1
STU000979,16,M,White,11,2.45,3.12,0.911,0.871,513,583,1,2,1,69,70,1,High School,0,0,0,2,1
STU000980,15,F,Black,10,1.97,2.62,0.95,0.932,498,361,1,3,2,58,60,1,Some College,0,0,0,0,0
STU000981,18,M,White,12,1.11,1.02,0.921,0.983,319,354,4,4,0,73,78,1,Some College,0,0,0,0,1
STU000982,17,M,Black,12,2.43,2.52,0.789,0.855,538,382,1,1,0,73,76,1,Bachelor+,0,0,0,0,1
STU000983,16,M,Black,11,2.29,2.64,0.86,0.898,487,488,3,0,4,67,70,1,High School,0,0,0,0,0
STU000984,17,F,Hispanic,12,2.83,3.44,1.0,0.972,536,604,0,0,2,72,74,0,Some College,0,0,0,3,0
STU000985,16,M,White,11,1.72,1.75,1.0,1.0,403,432,0,0,1,67,67,1,Bachelor+,1,0,0,3,0
STU000986,18,M,White,12,2.69,2.25,1.0,0.982,477,504,3,0,0,71,76,1,Some College,0,0,1,0,0
STU000987,18,F,White,12,1.47,1.26,0.872,0.852,422,518,4,4,1,71,76,1,Bachelor+,0,0,0,1,0
STU000988,16,F,Asian,11,3.26,3.31,0.953,0.966,611,521,0,0,2,68,70,0,High School,0,0,0,1,0
STU000989,18,M,Other,12,2.23,2.67,0.878,0.898,544,427,2,4,0,70,72,1,Some College,0,0,0,1,1
STU000990,17,F,White,12,2.62,2.67,1.0,0.966,532,504,2,2,0,71,73,0,High School,1,0,0,2,1
STU000991,15,F,Hispanic,10,2.19,2.21,0.901,1.0,501,480,2,0,3,59,61,1,High School,0,0,1,1,1
STU000992,14,M,Hispanic,9,1.35,1.41,0.911,0.981,423,390,3,3,1,54,58,1,Less than HS,1,0,0,0,1
STU000993,14,M,White,9,2.8,2.89,0.898,0.914,614,482,2,0,0,56,58,0,High School,0,0,0,0,0
STU000994,16,M,White,11,2.33,2.39,0.831,0.843,514,487,2,4,3,66,68,1,Bachelor+,0,0,0,0,0
STU000995,14,M,Hispanic,9,4.0,3.6,1.0,1.0,652,609,0,0,2,54,56,0,Some College,0,0,0,1,0
STU000996,16,M,White,11,2.85,2.51,0.952,0.918,485,556,1,1,4,67,68,1,High School,0,0,0,0,1
STU000997,15,M,White,10,2.39,2.64,0.84,0.848,497,485,0,0,3,57,57,1,Some College,0,0,0,0,0
STU000998,17,F,Other,12,2.69,2.76,0.912,0.965,554,415,1,0,2,71,74,0,High School,0,0,0,0,0
STU000999,14,M,White,9,1.59,1.81,0.878,0.868,392,421,2,4,0,55,57,1,Some College,0,0,0,0,1
STU001000,15,M,White,10,2.16,2.39,0.901,0.85,501,421,0,0,1,61,62,1,High School,0,1,0,0,0
STU001001,17,F,Hispanic,12,3.67,3.41,0.941,1.0,701,584,0,0,1,72,72,0,Bachelor+,0,0,0,0,0
STU001002,15,M,White,10,2.01,2.33,0.854,0.797,527,488,1,2,3,61,64,1,High School,0,0,0,1,0
STU001003,18,F,Hispanic,12,0.68,0.85,0.936,1.0,297,414,1,2,2,71,72,1,Some College,0,0,0,3,1
STU001004,16,M,White,11,1.97,1.65,0.882,0.906,451,375,1,2,0,65,68,0,Some College,0,0,0,1,1
STU001005,16,M,White,11,1.7,1.37,0.818,0.911,528,471,1,0,1,64,67,0,Some College,0,0,0,0,1
STU001006,15,M,Black,10,1.66,1.48,0.894,0.867,427,395,1,2,3,63,65,1,Bachelor+,0,0,0,0,1
STU001007,18,M,Black,12,2.96,2.86,0.998,0.949,571,599,0,0,1,73,75,0,High School,0,0,0,1,0
STU001008,18,M,White,12,1.28,1.94,0.831,0.791,374,413,2,2,0,74,76,1,Some College,0,0,0,0,1
STU001009,14,M,Hispanic,9,4.0,3.99,0.822,0.82,614,645,0,0,1,56,57,1,Some College,0,0,0,0,0
STU001010,17,F,Asian,12,2.55,3.14,0.999,0.939,439,471,2,2,4,73,76,0,Some College,0,1,0,0,0
STU001011,17,M,White,12,2.65,2.37,0.907,0.964,447,578,1,3,4,73,74,0,Some College,0,0,0,0,0
STU001012,16,M,Other,11,1.44,0.91,0.943,0.948,332,374,2,6,2,65,67,1,Bachelor+,0,0,1,0,1
STU001013,16,F,White,11,1.85,2.31,0.921,0.916,525,399,4,12,2,68,73,1,Less than HS,0,0,0,3,1
STU001014,15,M,Hispanic,10,1.99,2.4,0.839,0.804,458,488,3,0,0,62,67,0,Less than HS,1,0,0,1,1
STU001015,16,M,Hispanic,11,2.73,3.18,1.0,1.0,503,534,1,0,1,67,69,1,High School,0,0,0,0,0
STU001016,17,M,Hispanic,12,2.64,2.63,0.928,0.849,497,554,2,0,1,69,71,0,Less than HS,1,0,0,1,0
STU001017,18,F,Hispanic,12,2.08,1.92,0.726,0.775,477,580,4,12,2,75,79,1,Less than HS,0,0,0,1,1
STU001018,15,M,Hispanic,10,2.03,1.94,1.0,0.97,409,468,1,3,2,60,61,0,Bachelor+,0,0,1,0,0
STU001019,17,M,White,12,2.74,2.64,0.847,0.854,573,459,0,0,2,73,74,1,Bachelor+,0,0,0,0,0
STU001020,17,F,Hispanic,12,2.82,2.62,0.871,0.883,557,534,0,0,1,71,72,0,High School,0,0,0,2,1
STU001021,14,F,White,9,3.41,3.6,0.94,0.876,523,592,1,2,1,54,57,0,Less than HS,0,0,0,0,1
STU001022,15,F,White,10,0.66,0.61,0.732,0.727,211,313,1,0,0,62,64,0,Bachelor+,1,0,0,0,1
STU001023,15,M,Hispanic,10,2.74,2.8,0.974,0.97,602,475,0,0,2,63,64,1,Bachelor+,0,0,0,0,0
STU001024,14,F,White,9,1.95,1.89,0.987,1.0,428,530,3,3,1,53,57,1,High School,0,0,0,0,1
STU001025,14,M,Black,9,2.53,2.43,0.902,0.926,508,512,0,0,1,56,56,0,Some College,0,0,0,1,0
STU001026,18,F,Hispanic,12,1.18,0.84,0.904,0.894,399,441,6,12,0,69,75,0,Some College,0,0,0,2,1
STU001027,16,M,White,11,1.97,2.02,0.909,0.952,449,424,0,0,1,64,64,1,Bachelor+,0,0,0,0,1
STU001028,16,M,Hispanic,11,3.49,3.85,0.987,0.959,607,583,0,0,1,63,64,0,Some College,0,1,0,1,1
STU001029,17,M,Hispanic,12,3.95,4.0,0.861,0.811,705,509,0,0,3,75,75,0,Some College,0,0,0,1,0
STU001030,15,M,Asian,10,3.66,3.47,1.0,1.0,617,721,0,0,1,62,63,0,Less than HS,0,0,0,0,0
STU001031,18,M,White,12,2.63,2.94,0.79,0.849,570,440,0,0,4,71,72,0,Bachelor+,0,0,1,0,0
STU001032,18,M,Hispanic,12,1.41,1.1,0.886,0.864,493,371,0,0,3,75,77,1,Bachelor+,0,0,0,0,0
STU001033,14,F,Hispanic,9,3.58,3.5,0.962,1.0,513,668,0,0,0,54,56,0,Bachelor+,0,0,1,0,0
STU001034,18,F,Other,12,1.63,1.68,1.0,1.0,390,351,2,6,3,71,75,1,High School,0,0,0,1,1
STU001035,18,F,Hispanic,12,0.33,0.34,0.836,0.757,421,351,4,4,0,72,78,1,High School,0,0,0,0,1
STU001036,15,F,Hispanic,10,2.19,1.6,0.915,0.966,505,462,1,1,0,57,58,0,Less than HS,0,0,0,1,1
STU001037,18,F,Other,12,1.31,1.06,0.963,0.959,395,421,3,3,4,75,79,1,Bachelor+,0,1,0,0,1
STU001038,14,F,White,9,3.02,3.5,0.96,1.0,569,546,0,0,1,52,53,0,Bachelor+,0,0,1,0,0
STU001039,14,F,Asian,9,3.28,3.57,0.886,0.851,669,625,1,2,2,57,58,0,Some College,0,0,0,0,0
STU001040,16,F,Black,11,1.46,0.79,0.881,0.971,402,329,0,0,1,64,64,0,High School,0,0,1,0,0
STU001041,17,M,White,12,2.72,2.47,0.865,0.887,445,550,1,2,3,75,78,1,Some College,0,0,0,0,0
STU001042,17,M,Black,12,0.19,0.16,0.86,0.847,272,272,5,5,2,69,74,1,High School,1,0,0,1,1
STU001043,16,M,Hispanic,11,3.56,3.73,1.0,0.913,606,671,0,0,2,63,65,0,Bachelor+,0,0,0,0,0
STU001044,18,F,Black,12,2.48,2.6,0.745,0.7,447,572,1,3,2,74,76,1,Some College,0,0,0,1,1
STU001045,14,F,White,9,2.86,3.05,0.947,0.907,583,427,0,0,0,57,59,1,Some College,0,0,0,0,0
STU001046,17,F,White,12,2.7,2.61,0.926,0.913,526,517,0,0,0,71,71,1,Bachelor+,0,1,0,0,0
STU001047,17,M,White,12,1.79,1.84,1.0,0.864,331,377,0,0,0,70,71,1,Some College,0,0,0,0,0
STU001048,16,F,White,11,1.83,1.27,0.885,0.909,506,385,1,3,1,66,68,0,Some College,1,0,0,0,0
STU001049,18,M,Black,12,1.69,1.86,0.959,0.954,397,486,1,2,4,71,72,1,Bachelor+,0,0,0,0,0
STU001050,16,F,Black,11,0.67,0.42,0.871,1.0,325,387,3,0,1,66,69,1,Bachelor+,1,0,0,0,1
STU001051,18,F,Hispanic,12,0.47,0.6,0.731,0.834,271,237,5,15,0,70,76,1,High School,0,0,0,0,1
STU001052,16,F,Hispanic,11,2.35,2.24,0.888,0.901,413,369,1,1,1,68,71,1,Bachelor+,0,0,0,1,1
STU001053,14,M,White,9,2.33,2.59,1.0,1.0,412,613,1,0,4,53,55,1,Some College,0,0,0,0,0
STU001054,15,F,White,10,4.0,3.8,1.0,0.942,614,608,0,0,0,60,60,0,Some College,0,0,0,0,0
STU001055,16,M,Black,11,1.49,1.49,0.784,0.809,388,455,2,6,2,66,70,1,Some College,0,0,0,2,1
STU001056,18,M,White,12,1.66,1.69,0.91,0.942,461,392,5,5,1,72,79,0,High School,0,0,0,0,1
STU001057,15,M,White,10,2.21,1.85,1.0,0.953,476,546,2,6,1,61,63,0,Bachelor+,0,0,0,2,0
STU001058,18,M,Hispanic,12,2.13,2.66,0.955,0.942,494,475,1,1,4,75,78,1,Bachelor+,1,1,0,1,1
STU001059,18,F,Black,12,1.15,1.14,0.82,0.83,452,371,4,4,0,69,75,1,Some College,0,0,0,2,1
STU001060,17,F,Black,12,2.11,2.54,0.854,0.853,526,504,1,2,1,74,75,1,High School,1,0,0,0,1
STU001061,16,M,Asian,11,3.01,2.82,1.0,1.0,595,540,0,0,2,64,66,1,High School,0,0,0,0,0
STU001062,17,F,Hispanic,12,1.14,0.83,0.907,0.872,381,316,2,6,3,74,78,1,Some College,0,0,0,1,1
STU001063,18,F,Other,12,1.05,0.81,0.925,0.908,422,325,2,2,0,75,77,0,Less than HS,0,0,0,0,1
STU001064,17,F,White,12,1.79,2.32,0.892,0.92,405,417,1,2,0,70,73,1,High School,0,1,0,0,1
STU001065,18,M,White,12,2.82,2.42,1.0,0.947,494,571,1,3,1,75,78,0,Some College,0,1,0,0,0
STU001066,18,F,Hispanic,12,1.57,1.85,0.966,0.986,384,508,2,6,2,71,74,1,Less than HS,0,0,0,0,1
STU001067,14,M,Black,9,1.23,1.88,0.73,0.807,450,366,3,3,1,55,58,1,Bachelor+,0,0,0,0,0
STU001068,14,F,Black,9,1.81,2.08,0.895,0.902,484,402,1,0,1,56,58,0,Bachelor+,0,0,0,2,0
STU001069,14,F,White,9,2.49,2.28,1.0,0.959,481,449,0,0,3,52,53,0,Less than HS,0,0,0,1,0
STU001070,16,M,White,11,2.39,3.03,0.885,0.858,451,520,1,0,0,64,66,1,Bachelor+,0,0,0,0,1
STU001071,15,F,White,10,2.57,2.93,0.955,0.918,477,347,1,3,1,61,64,0,Some College,0,0,0,0,0
STU001072,16,M,Hispanic,11,2.37,2.14,1.0,0.857,467,495,2,2,0,63,65,0,High School,0,0,0,0,1
STU001073,15,M,White,10,1.97,1.64,0.987,1.0,490,476,1,2,1,61,64,0,Some College,0,0,0,0,1
STU001074,15,M,Asian,10,3.7,3.36,0.952,0.894,524,582,0,0,1,60,60,1,High School,0,0,0,0,0
STU001075,14,M,White,9,2.24,2.22,0.934,0.917,505,491,1,3,2,55,56,1,Bachelor+,0,0,0,0,0
STU001076,16,F,Hispanic,11,2.14,1.88,0.932,0.877,451,436,1,0,2,66,69,0,Some College,0,0,0,0,1
STU001077,16,M,Black,11,2.57,2.44,0.899,0.963,567,509,2,2,1,67,71,0,Bachelor+,0,0,0,3,0
STU001078,18,F,White,12,0.1,0.0,0.836,0.892,200,211,3,6,1,69,73,0,High School,0,0,0,0,1
STU001079,15,F,White,10,3.05,2.85,1.0,1.0,526,582,0,0,0,59,59,1,Some College,0,0,0,0,1
STU001080,16,M,Other,11,2.03,1.86,0.918,0.922,482,402,3,9,2,65,68,0,High School,0,0,1,0,0
STU001081,14,M,Other,9,2.52,2.34,0.794,0.829,463,469,2,0,0,51,55,0,Less than HS,0,0,0,0,1
STU001082,16,F,White,11,1.8,1.84,0.858,0.905,485,546,0,0,0,63,64,0,Some College,0,0,0,2,1
STU001083,15,F,White,10,3.3,3.63,0.935,0.918,635,628,0,0,4,60,62,0,Bachelor+,1,0,0,0,0
STU001084,15,F,White,10,3.11,2.84,0.995,1.0,560,619,0,0,1,63,64,1,Less than HS,0,0,0,0,0
STU001085,16,F,Black,11,3.34,3.08,1.0,0.915,602,512,1,2,1,66,68,1,Some College,0,1,0,0,0
STU001086,15,M,Hispanic,10,3.19,3.46,0.97,0.947,553,508,0,0,4,58,60,0,Bachelor+,0,0,0,0,0
STU001087,15,M,Black,10,4.0,3.27,0.936,0.928,719,720,0,0,2,63,65,1,Less than HS,1,0,0,1,0
STU001088,16,M,Other,11,1.56,1.96,0.949,0.852,371,477,4,12,0,67,72,1,High School,0,1,0,0,1
STU001089,17,M,Hispanic,12,2.03,1.97,0.992,1.0,431,465,2,4,2,72,75,1,Bachelor+,0,1,0,2,1
STU001090,17,M,Black,12,2.58,2.53,0.954,0.973,450,403,2,6,1,72,74,1,Some College,1,0,0,1,0
STU001091,17,F,Other,12,1.89,2.42,1.0,1.0,370,540,1,3,1,69,72,0,Bachelor+,0,0,1,1,0
STU001092,17,M,White,12,2.8,2.55,1.0,1.0,541,581,0,0,1,75,76,0,Some College,1,0,0,0,0
STU001093,16,M,Hispanic,11,3.79,3.26,0.97,0.965,557,557,0,0,1,66,67,0,Bachelor+,0,0,1,0,0
STU001094,15,M,Other,10,1.72,1.46,0.982,0.984,376,356,2,0,2,62,66,1,Bachelor+,1,0,0,0,0
STU001095,16,M,White,11,1.67,1.94,0.988,1.0,387,454,1,2,1,69,72,0,Some College,1,0,0,2,0
STU001096,15,F,Other,10,3.36,2.64,0.948,0.997,579,620,0,0,3,58,58,1,Less than HS,0,0,0,0,1
STU001097,15,F,Hispanic,10,1.54,1.61,0.882,0.854,355,356,3,9,0,62,65,1,Some College,0,0,0,2,0
STU001098,16,F,Asian,11,3.1,3.15,0.844,0.816,600,445,0,0,2,63,65,0,Less than HS,0,0,0,1,0
STU001099,17,M,Hispanic,12,2.99,3.28,1.0,1.0,588,597,1,2,0,75,77,0,Less than HS,0,0,0,0,1
STU001100,17,M,White,12,2.8,3.21,0.886,0.863,538,572,1,3,0,75,77,0,Bachelor+,0,0,0,1,0
STU001101,16,F,Hispanic,11,2.45,2.75,0.959,1.0,522,552,1,3,0,67,69,1,Some College,1,0,1,0,1
STU001102,15,F,Asian,10,2.83,2.61,0.869,0.897,520,611,0,0,1,62,63,0,Some College,0,0,0,1,0
STU001103,17,F,Hispanic,12,2.79,2.86,0.973,0.95,603,506,2,6,3,70,72,1,Some College,0,0,0,0,1
STU001104,16,F,White,11,3.84,4.0,0.939,1.0,590,713,0,0,3,69,70,0,Some College,0,0,0,1,0
STU001105,16,F,Hispanic,11,3.7,3.52,0.924,0.904,500,523,1,3,2,63,64,0,Less than HS,0,0,0,0,0
STU001106,18,M,White,12,0.63,0.12,0.952,0.991,416,333,1,2,4,72,73,0,High School,0,0,1,0,0
STU001107,18,M,White,12,2.98,2.91,0.897,0.89,612,495,0,0,0,72,72,0,Bachelor+,0,0,0,1,0
STU001108,14,F,Black,9,3.4,3.16,1.0,0.906,615,593,0,0,3,54,55,0,Bachelor+,1,0,0,0,0
STU001109,14,M,White,9,3.04,3.06,0.976,0.942,504,446,0,0,2,53,53,0,Some College,0,0,0,0,0
STU001110,15,F,White,10,2.35,2.44,1.0,1.0,583,535,2,0,1,63,67,0,Less than HS,0,0,0,1,0
STU001111,17,F,Black,12,3.61,3.19,0.893,0.764,567,641,1,0,2,73,76,0,High School,0,0,0,0,0
STU001112,16,M,Hispanic,11,2.08,1.68,0.934,0.92,394,556,0,0,2,68,68,1,Less than HS,0,0,0,2,1
STU001113,14,F,Hispanic,9,0.94,0.77,0.921,0.881,341,373,2,4,2,57,60,0,Bachelor+,0,0,0,0,0
STU001114,15,M,Hispanic,10,2.95,3.39,0.939,0.903,503,390,3,9,2,58,63,0,High School,0,0,0,0,0
STU001115,17,F,White,12,1.49,1.8,0.868,0.85,453,345,1,1,0,69,71,1,Some College,1,0,0,0,0
STU001116,18,F,Asian,12,2.04,2.14,1.0,0.879,443,479,2,2,2,75,78,1,High School,0,0,1,0,0
STU001117,17,F,Hispanic,12,3.24,2.89,0.877,0.9,603,673,1,3,3,73,75,1,Some College,0,0,0,0,1
STU001118,17,F,Asian,12,1.16,1.04,0.926,1.0,341,357,5,0,1,75,82,0,Bachelor+,0,0,0,0,0
STU001119,16,M,White,11,1.99,2.35,0.987,1.0,375,589,0,0,1,68,70,0,Bachelor+,0,1,0,1,0
STU001120,18,M,Hispanic,12,0.43,0.43,0.785,0.861,315,312,2,0,2,69,71,0,High School,1,0,0,0,0
STU001121,16,F,Hispanic,11,2.4,2.66,0.853,0.933,514,546,1,2,1,66,67,1,High School,0,0,0,3,1
STU001122,14,M,White,9,2.04,1.49,0.907,0.816,414,443,1,3,3,57,59,0,High School,1,0,1,0,0
STU001123,17,M,Black,12,2.72,2.15,0.8,0.852,484,489,3,6,2,73,78,0,Less than HS,0,0,0,0,1
STU001124,18,M,Hispanic,12,1.71,2.24,1.0,0.974,411,419,1,2,4,72,74,0,High School,0,0,0,0,0
STU001125,18,M,Hispanic,12,1.74,2.14,1.0,1.0,453,392,4,8,2,73,79,0,Some College,0,0,0,0,1
STU001126,16,F,Hispanic,11,2.82,2.69,0.958,0.848,535,500,0,0,2,68,68,1,Bachelor+,0,0,0,1,1
